Delta Mass,USI,Charge,Cosine,Matching Peaks,Dataset,Status
-1,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083010_core/G79240_BF12_01_18737.mzML:scan:50,1,0.88,3,MSV000084900,NoID
-0.99,mzspec:MSV000082423:ccms_peak/data_mzxml_beef/Samples_beef/G96381_5x_RD9_01_32648.mzML:scan:43,1,0.88,3,MSV000082423,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083014_course/G96381_5x_RD9_01_32648.mzML:scan:43,1,0.88,3,MSV000084900,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083010_core/G73701_BC8_01_18674.mzML:scan:50,1,0.88,3,MSV000084900,NoID
-0.99,mzspec:MSV000090480:raw/rawdata/20170714_KBL_BH_HotSp_R2A_Iso_QE139-UV_ZHILIC5um_715834_POS-MSMS_1_G233-INC_8_1to10__102040eV___Run149.mzML:scan:4505,1,0.88,2,MSV000090480,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083010_core/G75655_5x_rerun_BH5_01_19405.mzML:scan:49,1,0.88,3,MSV000084900,NoID
-1,mzspec:MSV000081673:ccms_peak/data_mzxml/Samples/G79480_BG2_01_18741.mzML:scan:44,1,0.88,3,MSV000081673,NoID
-0.99,mzspec:MSV000088420:peak/peak/HILIC_GL_Raw_Data/2021_0119_04x_150min.mzML:scan:4294967295,1,0.88,3,MSV000088420,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083010_core/G75793_5x_BF9_01_19336.mzML:scan:41,1,0.88,3,MSV000084900,NoID
-1,mzspec:MSV000085120:ccms_peak/Plate17/BAX1421_2x_BC3_01_25355.mzML:scan:290,1,0.88,3,MSV000085120,NoID
-1.02,mzspec:MSV000082268:peak/mzxml_files/samples/Plate10_BF2_01_24667.mzXML:scan:286,1,0.88,4,MSV000082268,NoID
-1,mzspec:MSV000082074:ccms_peak/Samples/G79480_BG2_01_18741.mzML:scan:44,1,0.88,3,MSV000082074,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083014_course/G96352_5x_RB11_01_32611.mzML:scan:57,1,0.88,3,MSV000084900,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000084890_2017/AMZ_50_RE11_01_48989.mzML:scan:44,1,0.88,4,MSV000084900,NoID
-0.99,mzspec:MSV000082074:ccms_peak/Samples/G75801_5x_BA10_01_19247.mzML:scan:44,1,0.88,3,MSV000082074,NoID
-1,mzspec:MSV000085120:ccms_peak/Plate 5/BAX433_2x_GH4_01_23686.mzML:scan:782,1,0.88,3,MSV000085120,NoID
-0.99,mzspec:MSV000085120:ccms_peak/Plate 3/BAX231_2x_BE11_01_23413.mzML:scan:747,1,0.88,3,MSV000085120,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/Italy_2018/MSV000082069_plate_1/G87344_rerun_RF12_01_26209.mzML:scan:54,1,0.88,3,MSV000084900,NoID
-0.99,mzspec:ST002739:WT1_003_RB1_1_6153.mzML:scan:5841,1,0.88,4,ST002739,NoID
-1,mzspec:MSV000092723:peak/mzML/FC_pos_b47.mzML:scan:219,1,0.88,4,MSV000092723,NoID
-0.99,mzspec:MSV000082074:ccms_peak/Samples/G79348_5x_BC7_01_19283.mzML:scan:63,1,0.88,3,MSV000082074,NoID
-0.99,mzspec:ST003483:Extracellular/d3-T4.mzXML:scan:3448,1,0.88,2,ST003483,NoID
-1.01,mzspec:ST002390:DMXAA/POS/pos_C_5.mzML:scan:761,1,0.88,3,ST002390,NoID
0,mzspec:MSV000084556:ccms_peak/Raw_data/FD028_T1.mzML:scan:156,1,0.88,3,MSV000084556,NoID
-0.99,mzspec:MSV000095381:peak/FedPig_Tissue_Pos_K_cortex5_DDA.mzML:scan:6433,1,0.88,4,MSV000095381,NoID
-0.99,mzspec:MSV000083010:ccms_peak/Samples/G79551_p14_h10_GB4_01_21640.mzML:scan:49,1,0.88,3,MSV000083010,NoID
-0.99,mzspec:MSV000090480:raw/rawdata/20170714_KBL_BH_HotSp_R2A_Iso_QE139-UV_ZHILIC5um_715834_POS-MSMS_1_G233-CULT_6_1to10__102040eV___Run106.mzML:scan:4603,1,0.88,3,MSV000090480,NoID
-1,mzspec:MSV000095381:peak/HF1_Pos_120m_A-DDA.mzML:scan:5863,1,0.88,4,MSV000095381,NoID
-0.99,mzspec:MSV000083010:ccms_peak/Samples/G79348_5x_BC7_01_19283.mzML:scan:63,1,0.88,3,MSV000083010,NoID
-0.99,mzspec:MSV000095381:peak/HF_Pos_K-cortex5_DDA.mzML:scan:6667,1,0.88,4,MSV000095381,NoID
-1,mzspec:MSV000095381:peak/HF2_Pos_120m_H-DDA.mzML:scan:5916,1,0.88,4,MSV000095381,NoID
-0.99,mzspec:MSV000088255:ccms_peak/Urine_NGS141_FragPos.mzML:scan:5166,1,0.88,4,MSV000088255,NoID
-0.99,mzspec:MSV000088255:ccms_peak/Urine_NGS037_FragPos.mzML:scan:5106,1,0.88,4,MSV000088255,NoID
-0.99,mzspec:ST003189:196.mzXML:scan:1151,1,0.88,2,ST003189,NoID
-1,mzspec:MSV000082048:peak/Plate_25/16_84.mzML:scan:94,1,0.88,3,MSV000082048,NoID
-1,mzspec:MSV000082048:ccms_peak/Plate_25/16_84.mzML:scan:94,1,0.88,3,MSV000082048,NoID
-0.99,mzspec:ST003189:289.mzXML:scan:1104,1,0.88,2,ST003189,NoID
-1,mzspec:MSV000085744:ccms_peak/peak/RP(+)_StdMixHigh_DDA3.mzML:scan:142,1,0.88,4,MSV000085744,NoID
-0.99,mzspec:MSV000082074:ccms_peak/Samples/G79551_p14_h10_GB4_01_21640.mzML:scan:49,1,0.88,3,MSV000082074,NoID
-0.99,mzspec:ST003405:X0197-M002B-20_WT_30m_supp_1.mzML:scan:3897,1,0.88,4,ST003405,NoID
-1,mzspec:MTBLS1572:FILES/RP(plus)_StdMixHigh_DDA3.mzXML:scan:142,1,0.88,4,MTBLS1572,NoID
-0.99,mzspec:ST002739:KO1_004_RB4_1_6165.mzML:scan:5710,1,0.88,4,ST002739,NoID
-0.99,mzspec:MSV000082069:ccms_peak/data_mzxml/Samples/G87387_RE12_01_26171.mzML:scan:44,1,0.88,3,MSV000082069,NoID
-1,mzspec:MSV000088772:peak/mzML/quad_19_15_UNINFECTED_WT_UNINF_5_10_7_2021_15_180_C11.mzML:scan:1019,1,0.88,4,MSV000088772,NoID
-0.99,mzspec:MSV000088772:peak/mzML/quad_7_15_UNINFECTED_WT_UNINF_2_10_7_2021_12_178_G11.mzML:scan:565,1,0.88,4,MSV000088772,NoID
-1,mzspec:MSV000090480:raw/rawdata/20170714_KBL_BH_HotSp_R2A_Iso_QE139-UV_ZHILIC5um_715834_POS-MSMS_1_G233-INC_5_1to10__102040eV___Run83.mzML:scan:5273,1,0.88,3,MSV000090480,NoID
-0.99,mzspec:ST003189:109.mzXML:scan:1157,1,0.88,2,ST003189,NoID
0,mzspec:MSV000095423:peak/all_files_mzML/LC2_1to100_spiking/Monocultures_AM2_C3_plate3_spike_low_LC2.mzML:scan:570,1,0.88,2,MSV000095423,NoID
0,mzspec:MSV000095654:raw/mzml/Cecum_11_HILICpos.mzML:scan:10154,1,0.88,3,MSV000095654,NoID
-0.99,mzspec:ST003189:166.mzXML:scan:1120,1,0.88,2,ST003189,NoID
-0.99,mzspec:MSV000088255:ccms_peak/Urine_NGS068_FragPos.mzML:scan:5280,1,0.88,4,MSV000088255,NoID
-0.99,mzspec:ST002520:The role of dietary inulin in NASH progression_portal vein serum/X3781pos.mzML:scan:4198,1,0.88,3,ST002520,NoID
-1.03,mzspec:MSV000082268:peak/mzxml_files/samples/Plate8_BD2_01_24403.mzXML:scan:266,1,0.88,4,MSV000082268,NoID
-1,mzspec:MSV000095605:peak/quad_19_15_UNINFECTED_WT_UNINF_5_10_7_2021_15_180_C11.mzML:scan:1019,1,0.88,4,MSV000095605,NoID
-0.99,mzspec:MSV000095605:peak/quad_7_15_UNINFECTED_WT_UNINF_2_10_7_2021_12_178_G11.mzML:scan:565,1,0.88,4,MSV000095605,NoID
-0.99,mzspec:ST003189:368.mzXML:scan:1141,1,0.88,2,ST003189,NoID
-0.99,mzspec:MSV000081675:ccms_peak/data_mzxml/Controls/Solvent_Blank_9_4_BD1_01_18953.mzML:scan:53,1,0.88,4,MSV000081675,NoID
-1,mzspec:MSV000090480:raw/rawdata/20170714_KBL_BH_HotSp_R2A_Iso_QE139-UV_ZHILIC5um_715834_POS-MSMS_1_G233-CULT_3_1to10__102030eV___Run60.mzML:scan:4498,1,0.88,2,MSV000090480,NoID
0,mzspec:ST002977:Fecal_Metabolome_and_Microbiome_IDs/Raw_Data_Files/Bile Acid Fatty Acid Esters/BAFAE_data_pos/2023-09-06_run015_CdiffPool-aq.mzML:scan:1161,1,0.88,4,ST002977,NoID
-0.99,mzspec:MSV000082069:ccms_peak/data_mzxml/Controls/Solvent_Blank_2_RB1_01_26081.mzML:scan:52,1,0.88,3,MSV000082069,NoID
-0.99,mzspec:MSV000090480:raw/rawdata/20170714_KBL_BH_HotSp_R2A_Iso_QE139-UV_ZHILIC5um_715834_POS-MSMS_1_G233-CULT_7_1to10__102040eV___Run126.mzML:scan:4528,1,0.88,2,MSV000090480,NoID
-0.99,mzspec:MSV000088661:ccms_peak/LibraryRawData/HILIC/ESIPOS/P1E_POS.mzML:scan:4410,1,0.88,3,MSV000088661,NoID
-0.99,mzspec:MSV000090480:raw/rawdata/20170714_KBL_BH_HotSp_R2A_Iso_QE139-UV_ZHILIC5um_715834_POS-MSMS_1_G233-CULT_4_1to10__102030eV___Run75.mzML:scan:4567,1,0.88,3,MSV000090480,NoID
-0.99,mzspec:MSV000083014:peak/Samples/G96218_5x_BE2_01_32775.mzXML:scan:42,1,0.88,3,MSV000083014,NoID
-0.99,mzspec:MSV000081673:ccms_peak/data_mzxml/Samples/G78992_rerun_BE9_01_18708.mzML:scan:68,1,0.88,4,MSV000081673,NoID
-1,mzspec:MSV000082049:peak/Plate_8/26_26.mzML:scan:114,1,0.88,3,MSV000082049,NoID
-0.99,mzspec:ST003189:167.mzXML:scan:1109,1,0.88,3,ST003189,NoID
-0.99,mzspec:MSV000088735:ccms_peak/Plate_01/IFXI19-D12-AV-STWK2.mzML:scan:111,1,0.88,2,MSV000088735,NoID
-1.03,mzspec:MSV000082268:peak/mzxml_files/samples/Plate7_GG5_01_24334.mzXML:scan:283,1,0.88,3,MSV000082268,NoID
-0.99,mzspec:MSV000083010:ccms_peak/Samples/G79252_rerun_BD12_01_18713.mzML:scan:50,1,0.88,3,MSV000083010,NoID
-0.99,mzspec:ST003189:67.mzXML:scan:1109,1,0.88,3,ST003189,NoID
-0.99,mzspec:MSV000083014:peak/Samples/G96271_5x_RE11_01_32678.mzXML:scan:49,1,0.88,4,MSV000083014,NoID
-0.99,mzspec:MSV000083014:peak/Samples/G96368_5x_RC3_01_32363.mzXML:scan:48,1,0.88,4,MSV000083014,NoID
-0.99,mzspec:MSV000083010:ccms_peak/Samples/G75073_2x_rerun_RH2_01_19226.mzML:scan:49,1,0.88,3,MSV000083010,NoID
-1,mzspec:MSV000083010:ccms_peak/Samples/G78968_BB9_01_18660.mzML:scan:53,1,0.88,3,MSV000083010,NoID
-0.99,mzspec:MSV000082074:ccms_peak/Samples/G78992_rerun_BE9_01_18708.mzML:scan:68,1,0.88,4,MSV000082074,NoID
-0.99,mzspec:MSV000095605:peak/quad_49_50_INFECTED_WT_INF_3_11_11_2021_10_184_A11.mzML:scan:779,1,0.88,3,MSV000095605,NoID
-0.99,mzspec:MSV000095605:peak/quad_5_15_INFECTED_WT_INF_2_10_7_2021_2_178_E11.mzML:scan:461,1,0.88,3,MSV000095605,NoID
-1,mzspec:MSV000082820:ccms_peak/data/G78968_BB9_01_18660.mzML:scan:53,1,0.88,3,MSV000082820,NoID
-1,mzspec:MSV000084101:ccms_peak/Animal_simple_subset/G78968_BB9_01_18660.mzML:scan:53,1,0.88,3,MSV000084101,NoID
-0.99,mzspec:MSV000082049:peak/Plate_11/18_26.mzML:scan:114,1,0.88,3,MSV000082049,NoID
-0.96,mzspec:MSV000082618:peak/Pos_SC_mzXML/GIMap_P2_Aq-Org_Mixed_B2.mzXML:scan:155,1,0.88,3,MSV000082618,NoID
-0.96,mzspec:MSV000082618:peak/Pos_SC_mzXML/GIMap_P3_Aq-Org_Mixed_C6.mzXML:scan:152,1,0.88,3,MSV000082618,NoID
-0.95,mzspec:ST002505:workbench/PLC-WT-4_POS-PLC-WT-4.mzXML:scan:6552,1,0.88,4,ST002505,NoID
-0.99,mzspec:ST003189:452.mzXML:scan:1110,1,0.88,3,ST003189,NoID
-0.99,mzspec:MSV000082049:ccms_peak/Plate_11/18_26.mzML:scan:114,1,0.88,3,MSV000082049,NoID
-1,mzspec:MSV000082074:ccms_peak/Samples/G78968_BB9_01_18660.mzML:scan:53,1,0.88,3,MSV000082074,NoID
-0.99,mzspec:MSV000083760:ccms_peak/data_mzxml_Fp1/samples/15NAVY01_v1_lun_4_GD5_01_39629.mzML:scan:47,1,0.88,3,MSV000083760,NoID
-0.99,mzspec:MSV000082423:ccms_peak/data_mzxml_beef/Samples_beef/G96271_5x_RE11_01_32678.mzML:scan:49,1,0.88,4,MSV000082423,NoID
0.04,mzspec:MSV000093269:raw/20171122_KBL_JL_Poplar_Pilot_Big_Polar/rawdata/20171122_KBL_JL_Poplar_Pilot_Big_QE139-UV_ZHILIC5um_715831_POS-MSMS_6_ControlMedia_6_MeOH__102030eV__S1_Run116.mzML:scan:2588,1,0.88,3,MSV000093269,NoID
0.04,mzspec:MTBLS126:FILES/Mouse 19 Dorsal skin EtOH control POS.mzML:scan:308,1,0.88,2,MTBLS126,NoID
-0.99,mzspec:MSV000090480:raw/rawdata/20170714_KBL_BH_HotSp_R2A_Iso_QE139-UV_ZHILIC5um_715834_POS-MSMS_1_G233-CULT_4_1to10__102030eV___Run75.mzML:scan:4505,1,0.88,2,MSV000090480,NoID
-0.99,mzspec:MSV000081936:ccms_peak/animal/G78992_rerun_BE9_01_18708.mzML:scan:68,1,0.88,4,MSV000081936,NoID
-1,mzspec:ST001794:GItube_RawData_HILICpos_Sa_08.mzML:scan:5959,1,0.88,2,ST001794,NoID
0.04,mzspec:ST002512:Intestinal/Pos_Cecal_ElAB12n2_29.mzML:scan:4839,1,0.88,3,ST002512,NoID
0.04,mzspec:ST002512:Intestinal/Pos_LI_ElAB12n2_10.mzML:scan:4773,1,0.88,3,ST002512,NoID
-1,mzspec:ST001794:GItube_RawData_HILICpos_Sa_17.mzML:scan:5885,1,0.88,2,ST001794,NoID
-0.99,mzspec:MSV000083760:ccms_peak/data_mzxml_Fp2/controls/BLANK_13_BE1_01_39749.mzML:scan:53,1,0.88,4,MSV000083760,NoID
-0.99,mzspec:MSV000089899:ccms_peak/mzXML/br_110-880_2_RD1_01_65060.mzML:scan:844,1,0.88,4,MSV000089899,NoID
-1,mzspec:MSV000082049:ccms_peak/Plate_3/22_32.mzML:scan:119,1,0.88,2,MSV000082049,NoID
-1,mzspec:ST001794:GItube_RawData_HILICpos_Sa_17.mzML:scan:5811,1,0.88,2,ST001794,NoID
-0.99,mzspec:MSV000088772:peak/mzML/quad_49_50_INFECTED_WT_INF_3_11_11_2021_10_184_A11.mzML:scan:779,1,0.88,3,MSV000088772,NoID
-1,mzspec:MSV000082049:peak/Plate_3/22_32.mzML:scan:119,1,0.88,2,MSV000082049,NoID
-0.99,mzspec:MSV000088772:peak/mzML/quad_5_15_INFECTED_WT_INF_2_10_7_2021_2_178_E11.mzML:scan:461,1,0.88,3,MSV000088772,NoID
-1,mzspec:MSV000082049:ccms_peak/Plate_8/26_26.mzML:scan:114,1,0.88,3,MSV000082049,NoID
-0.99,mzspec:MSV000088335:ccms_peak/G96218_5x_BE2_01_32775.mzML:scan:42,1,0.88,3,MSV000088335,NoID
-1,mzspec:ST001794:GItube_RawData_HILICpos_QC_03.mzML:scan:5876,1,0.88,2,ST001794,NoID
-0.99,mzspec:MSV000088335:ccms_peak/G87341_RF9_01_26183.mzML:scan:42,1,0.88,3,MSV000088335,NoID
-0.99,mzspec:MSV000082074:ccms_peak/Samples/G75073_2x_rerun_RH2_01_19226.mzML:scan:49,1,0.88,3,MSV000082074,NoID
-0.96,mzspec:MSV000082618:peak/Pos_SC_mzXML/GIMap_P3_Aq-Org_Mixed_A10.mzXML:scan:160,1,0.88,3,MSV000082618,NoID
-0.99,mzspec:MSV000082423:ccms_peak/data_mzxml_beef/Samples_beef/G96218_5x_BE2_01_32775.mzML:scan:42,1,0.88,3,MSV000082423,NoID
-1,mzspec:MSV000092032:peak/mzML/BAXplate6_G9.mzML:scan:870,1,0.88,3,MSV000092032,NoID
-1,mzspec:MSV000092032:ccms_peak/raw/BAXplate6_E2.mzML:scan:712,1,0.88,3,MSV000092032,NoID
-1,mzspec:MSV000092032:ccms_peak/raw/BAXplate6_E2.mzML:scan:664,1,0.88,3,MSV000092032,NoID
-0.99,mzspec:MSV000092032:ccms_peak/raw/BAXplate6_E2.mzML:scan:563,1,0.88,3,MSV000092032,NoID
-0.99,mzspec:MSV000092032:ccms_peak/raw/BAXplate6_E2.mzML:scan:538,1,0.88,3,MSV000092032,NoID
-0.99,mzspec:MSV000092032:ccms_peak/raw/BAXplate6_E2.mzML:scan:520,1,0.88,3,MSV000092032,NoID
-0.99,mzspec:MSV000092032:ccms_peak/raw/BAXplate6_E2.mzML:scan:508,1,0.88,3,MSV000092032,NoID
-0.99,mzspec:MSV000092032:ccms_peak/raw/BAXplate6_E2.mzML:scan:502,1,0.88,3,MSV000092032,NoID
-0.99,mzspec:MSV000092032:ccms_peak/raw/BAXplate6_E2.mzML:scan:358,1,0.88,3,MSV000092032,NoID
-0.99,mzspec:MSV000092032:ccms_peak/raw/BAXplate6_E2.mzML:scan:337,1,0.88,3,MSV000092032,NoID
-1,mzspec:MSV000092032:peak/mzML/BAXplate6_G9.mzML:scan:863,1,0.88,3,MSV000092032,NoID
-1,mzspec:MSV000092032:ccms_peak/raw/BAXplate6_B6.mzML:scan:756,1,0.88,3,MSV000092032,NoID
-1,mzspec:MSV000092032:peak/mzML/BAXplate6_G9.mzML:scan:857,1,0.88,3,MSV000092032,NoID
-1,mzspec:MSV000092032:peak/mzML/BAXplate6_G9.mzML:scan:852,1,0.88,3,MSV000092032,NoID
-1,mzspec:MSV000092032:peak/mzML/BAXplate6_G9.mzML:scan:847,1,0.88,3,MSV000092032,NoID
-1,mzspec:MSV000092032:peak/mzML/BAXplate6_G9.mzML:scan:843,1,0.88,3,MSV000092032,NoID
-1,mzspec:MSV000092032:ccms_peak/raw/BAXplate6_G9.mzML:scan:870,1,0.88,3,MSV000092032,NoID
-1,mzspec:MSV000092032:ccms_peak/raw/BAXplate6_G9.mzML:scan:863,1,0.88,3,MSV000092032,NoID
-1,mzspec:MSV000092032:ccms_peak/raw/BAXplate6_G9.mzML:scan:857,1,0.88,3,MSV000092032,NoID
-1,mzspec:MSV000092032:ccms_peak/raw/BAXplate6_G9.mzML:scan:852,1,0.88,3,MSV000092032,NoID
-1,mzspec:MSV000092032:ccms_peak/raw/BAXplate6_G9.mzML:scan:847,1,0.88,3,MSV000092032,NoID
-1,mzspec:MSV000092032:ccms_peak/raw/BAXplate6_E2.mzML:scan:718,1,0.88,3,MSV000092032,NoID
-0.99,mzspec:MSV000092032:ccms_peak/raw/BAXplate6_B6.mzML:scan:761,1,0.88,3,MSV000092032,NoID
-0.99,mzspec:MSV000090480:raw/rawdata/20170714_KBL_BH_HotSp_R2A_Iso_QE139-UV_ZHILIC5um_715834_POS-MSMS_1_YIM-CULT_2_1to10__102030eV___Run33.mzML:scan:4525,1,0.88,2,MSV000090480,NoID
-0.99,mzspec:MSV000092032:peak/mzML/BAXplate6_E2.mzML:scan:538,1,0.88,3,MSV000092032,NoID
-0.99,mzspec:MSV000083010:ccms_peak/Samples/G78992_rerun_BE9_01_18708.mzML:scan:68,1,0.88,4,MSV000083010,NoID
-1,mzspec:MSV000090825:peak/mzml/210_F7_SCFA_3_B6.mzML:scan:468,1,0.88,4,MSV000090825,NoID
-1,mzspec:MSV000090825:ccms_peak/raw/210_F7_SCFA_3_B6.mzML:scan:468,1,0.88,4,MSV000090825,NoID
-0.96,mzspec:MSV000082612:peak/Pos_SI_mzXML/GIMap_P1_SI_Aq-Org_Mixed_F5.mzXML:scan:153,1,0.88,3,MSV000082612,NoID
-0.99,mzspec:MSV000082074:ccms_peak/Samples/G79252_rerun_BD12_01_18713.mzML:scan:50,1,0.88,3,MSV000082074,NoID
-1,mzspec:MSV000092032:peak/mzML/BAXplate6_E2.mzML:scan:718,1,0.88,3,MSV000092032,NoID
-1,mzspec:MSV000092032:peak/mzML/BAXplate6_E2.mzML:scan:712,1,0.88,3,MSV000092032,NoID
-1,mzspec:MSV000092032:peak/mzML/BAXplate6_E2.mzML:scan:664,1,0.88,3,MSV000092032,NoID
-0.99,mzspec:MSV000092032:peak/mzML/BAXplate6_E2.mzML:scan:563,1,0.88,3,MSV000092032,NoID
-0.99,mzspec:MSV000092032:peak/mzML/BAXplate6_E2.mzML:scan:520,1,0.88,3,MSV000092032,NoID
-0.99,mzspec:MSV000092032:ccms_peak/raw/BAXplate6_B6.mzML:scan:770,1,0.88,3,MSV000092032,NoID
-0.99,mzspec:MSV000092032:peak/mzML/BAXplate6_E2.mzML:scan:508,1,0.88,3,MSV000092032,NoID
-0.99,mzspec:MSV000092032:peak/mzML/BAXplate6_E2.mzML:scan:502,1,0.88,3,MSV000092032,NoID
-0.99,mzspec:MSV000092032:peak/mzML/BAXplate6_E2.mzML:scan:358,1,0.88,3,MSV000092032,NoID
-0.99,mzspec:MSV000092032:peak/mzML/BAXplate6_E2.mzML:scan:337,1,0.88,3,MSV000092032,NoID
-0.99,mzspec:MSV000092032:peak/mzML/BAXplate6_B6.mzML:scan:781,1,0.88,3,MSV000092032,NoID
-0.99,mzspec:MSV000092032:peak/mzML/BAXplate6_B6.mzML:scan:770,1,0.88,3,MSV000092032,NoID
-0.99,mzspec:MSV000092032:peak/mzML/BAXplate6_B6.mzML:scan:761,1,0.88,3,MSV000092032,NoID
-1,mzspec:MSV000092032:peak/mzML/BAXplate6_B6.mzML:scan:756,1,0.88,3,MSV000092032,NoID
-0.99,mzspec:MSV000092032:ccms_peak/raw/BAXplate6_B6.mzML:scan:781,1,0.88,3,MSV000092032,NoID
0.04,mzspec:MSV000080930:raw/raw/MTBLS126/Mouse 19 Dorsal skin EtOH control POS.mzML:scan:308,1,0.88,2,MSV000080930,NoID
-0.99,mzspec:ST002739:WT1_001_RB1_1_6137.mzML:scan:5861,1,0.88,3,ST002739,NoID
-0.99,mzspec:MSV000082069:ccms_peak/data_mzxml/Samples/G87341_RF9_01_26183.mzML:scan:42,1,0.88,3,MSV000082069,NoID
-1.03,mzspec:MSV000082268:peak/mzxml_files/samples/Plate9_GC11_01_24515.mzXML:scan:290,1,0.88,3,MSV000082268,NoID
-0.99,mzspec:MSV000082049:peak/Plate_7/15_50.mzML:scan:93,1,0.88,2,MSV000082049,NoID
-1,mzspec:MSV000082049:peak/Plate_5/14_24.mzML:scan:121,1,0.88,3,MSV000082049,NoID
-1,mzspec:MSV000082049:ccms_peak/Plate_2/12_23.mzML:scan:99,1,0.88,3,MSV000082049,NoID
-0.99,mzspec:MSV000081936:ccms_peak/animal/G78992_rerun_BE9_01_18708.mzML:scan:51,1,0.88,3,MSV000081936,NoID
-1,mzspec:MSV000085226:ccms_peak/qemistree_midi_data/G75581_BG5_01_18744.mzML:scan:46,1,0.88,3,MSV000085226,NoID
0.04,mzspec:MTBLS125:FILES/Mouse 12 leg skin RESV skin POS.mzML:scan:214,1,0.88,2,MTBLS125,NoID
0.04,mzspec:ST002238:NB_Plasma_ID_Library_mz_5_HILIC_Pos_013.mzML:scan:3746,1,0.88,3,ST002238,NoID
-1,mzspec:MSV000084734:ccms_peak/files/Animal_simple_subset/files/G75581_BG5_01_18744.mzML:scan:46,1,0.88,3,MSV000084734,NoID
-0.99,mzspec:MSV000084734:ccms_peak/files/Animal_plant_beverage_subset/animal_small/files/G79346_5x_rerun_BB7_01_19392.mzML:scan:53,1,0.88,4,MSV000084734,NoID
-0.99,mzspec:ST003189:509.mzXML:scan:1119,1,0.88,3,ST003189,NoID
-0.99,mzspec:MSV000082049:ccms_peak/Plate_12/29_33.mzML:scan:110,1,0.88,3,MSV000082049,NoID
-0.99,mzspec:MSV000088420:peak/peak/HILIC_GL_Raw_Data/2021_0119_04x_90min.mzML:scan:4294967295,1,0.88,3,MSV000088420,NoID
-1.03,mzspec:MSV000082268:peak/mzxml_files/samples/Plate10_BA2_01_24594.mzXML:scan:306,1,0.88,2,MSV000082268,NoID
-0.99,mzspec:MSV000085120:ccms_peak/Plate 9/BAX759_2x_GE11_01_24216.mzML:scan:728,1,0.88,3,MSV000085120,NoID
-0.99,mzspec:MSV000081673:ccms_peak/data_mzxml/Samples/G78992_rerun_BE9_01_18708.mzML:scan:51,1,0.88,3,MSV000081673,NoID
-1,mzspec:MSV000081673:ccms_peak/data_mzxml/Samples/G75581_BG5_01_18744.mzML:scan:46,1,0.88,3,MSV000081673,NoID
-1,mzspec:MSV000085120:ccms_peak/Plate16/BAX1383_2x_GG9_01_25298.mzML:scan:52,1,0.88,3,MSV000085120,NoID
0.05,mzspec:MTBLS9001:FILES/07252022_018.mzXML:scan:1024,1,0.88,2,MTBLS9001,NoID
-0.99,mzspec:MSV000088420:ccms_peak/peak/HILIC_ML_Raw_Data/2021_0117_04x_8uL.mzML:scan:4294967295,1,0.88,3,MSV000088420,NoID
-0.99,mzspec:MSV000088420:ccms_peak/peak/HILIC_GL_Raw_Data/2021_0119_04x_90min.mzML:scan:4294967295,1,0.88,3,MSV000088420,NoID
-0.99,mzspec:MSV000082049:ccms_peak/Plate_7/15_50.mzML:scan:93,1,0.88,2,MSV000082049,NoID
-0.99,mzspec:MSV000082049:peak/Plate_12/29_33.mzML:scan:110,1,0.88,3,MSV000082049,NoID
-0.99,mzspec:MSV000082074:ccms_peak/Samples/G79346_5x_rerun_BB7_01_19392.mzML:scan:53,1,0.88,4,MSV000082074,NoID
-0.99,mzspec:MSV000084101:ccms_peak/Animal_simple_subset/G79337_5x_BC4_01_19278.mzML:scan:48,1,0.88,3,MSV000084101,NoID
-0.99,mzspec:MSV000082612:peak/Pos_SI_mzXML/GIMap_P3_SI_Aq_A11.mzXML:scan:226,1,0.88,3,MSV000082612,NoID
-0.99,mzspec:MSV000084734:ccms_peak/files/Animal_simple_subset/files/G79337_5x_BC4_01_19278.mzML:scan:48,1,0.88,3,MSV000084734,NoID
-1,mzspec:MSV000089483:ccms_peak/mzXML/S9_F24_A_GD5_01_63735.mzML:scan:47,1,0.88,3,MSV000089483,NoID
-1,mzspec:MSV000082049:ccms_peak/Plate_11/18_36.mzML:scan:95,1,0.88,3,MSV000082049,NoID
-1,mzspec:MSV000082049:peak/Plate_11/18_36.mzML:scan:95,1,0.88,3,MSV000082049,NoID
0.04,mzspec:ST002051:Tz_Bz_Comp/0424_PP_Cysten_T1_1.mzML:scan:2853,1,0.88,2,ST002051,NoID
-1,mzspec:ST001794:GItube_RawData_HILICpos_QC_02.mzML:scan:5926,1,0.88,2,ST001794,NoID
-0.99,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083010_core/G79346_5x_rerun_BB7_01_19392.mzML:scan:53,1,0.88,4,MSV000084900,NoID
